,bedroom,bathrooms,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage,no_room,pooja_room,study_room,others,servant_room,store_room,maintenance_amt,brok_amt,deposit_amt,mnt_amt,rent
9425,1,1,0.0,Furnished,All,"Rahul Pratik Nagar, Kothrud, , Pune, Maharashtra",2,East,Mosaic,Yes,Yes,0,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,50000,0.0,11909.0
9426,1,1,460.0,Unfurnished,All,"Shubh Spring Valley, Alandi Road, , Pune, Maharashtra",1,East,Marble,Yes,No,1,None,Yes,11,0,1,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,20000,0.0,6884.0
9427,1,1,670.0,Semifurnished,All,"ANIKET APARTMENT WAKAD, WAKAD, , Pune, Maharashtra",2,East,Marble,Yes,No,1,Yes,Yes,11,1,0,1,0 to 1 Year Old,0,0,0,0,0,1,0,11000,25000,0.0,9284.0
9428,2,2,700.0,Unfurnished,All,"Neo City, Wagholi, , Pune, Maharashtra",2,No Direction,Not provided,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,25000,0.0,9635.0
9429,1,1,800.0,Unfurnished,Family Only,"Sai niwas, Bhilarewadi, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,2180.0
9430,2,2,920.0,Unfurnished,Family Only,"Golden Orchid Scociety, Sector-11, Pimpari Chinchwad, , Pune, Maharashtra",1,East,Vitrified,Yes,Yes,1,None,None,12,1,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,30000,0.0,12430.0
9431,3,3,1010.0,Unfurnished,All,"Goel Ganga Constella, Eon Free Zone , , Pune, Maharashtra",4,North,Vitrified,Yes,No,2,None,None,11,1,0,1,10+ Year Old,1,0,0,0,0,0,Maintenance 1/ (/ month,25000,3,1.0,26707.0
9432,1,1,250.0,Unfurnished,All,"Tukaram Nagar, , Pune, Maharashtra",1,South,Not provided,Yes,No,2,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,12000,0.0,3703.0
9433,1,1,600.0,Semifurnished,Family Only,"Shri Kalpvruksha, Pimple Gurav, , Pune, Maharashtra",1,North,Vitrified,Yes,No,1,None,None,0,0,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,50000,0.0,10955.0
9434,1,1,0.0,Semifurnished,All,"Nadbramha, Warje, , Pune, Maharashtra",6,No Direction,Not provided,No,No,0,None,None,0,0,1,2,1 to 5 Year Old,1,0,0,0,0,0,0,0,30000,0.0,9263.0
9435,1,1,500.0,Unfurnished,All,"Takshashila CHS, Kharadi, , Pune, Maharashtra",5,East,Vitrified,Yes,No,1,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,12000,30000,0.0,7807.0
9436,2,1,0.0,Unfurnished,Family Only,"Wadgaon Sheri, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,11811.0
9437,1,1,680.0,Unfurnished,Family Only,"DR Gavhane Ramnagari, Bhosari, , Pune, Maharashtra",2,North,Vitrified,No,No,1,None,Yes,22,1,1,0,10+ Year Old,1,0,0,0,0,0,0,0,25000,0.0,6463.0
9438,1,1,500.0,Furnished,All,"Meera Nagar CHS, Koregaon Park, , Pune, Maharashtra",3,East,Ceramic,Yes,No,1,None,None,0,0,1,0,5 to 10 Year Old,0,1,1,0,0,0,0,0,0,0.0,17787.0
9439,3,3,1750.0,Furnished,"Family , Bachelors (Women Only)","Chetana Garden, Kalyani Nagar, , Pune, Maharashtra",3,East,Vitrified,Yes,No,0,None,None,11,1,0,2,5 to 10 Year Old,0,0,1,0,0,0,Maintenance 3000/ (/ month,0,200000,3000.0,85660.0
9440,2,2,980.0,Furnished,Family Only,"Elmwoods society, Katey Basti, , Pune, Maharashtra",2,North-West,Not provided,No,No,0,None,None,0,1,1,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 2000/ (/ month,0,0,2000.0,30988.0
9441,3,3,0.0,Semifurnished,Family Only,"florida estate coop housing society B, Keshav Nagar, , Pune, Maharashtra",2,No Direction,Not provided,Yes,No,1,None,None,0,0,1,0,10+ Year Old,1,0,0,0,0,0,0,0,50000,0.0,25885.0
9442,1,1,750.0,Unfurnished,All,"Shri Induban Residency, Dighi, , Pune, Maharashtra",7,East,Marble,Yes,Yes,2,None,None,1,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,0,25000,0.0,6151.0
9443,2,2,40.82,Semifurnished,All,"Nyati Elan, Wagholi, , Pune, Maharashtra",3,East,Vitrified,No,No,1,None,Yes,11,1,0,2,0 to 1 Year Old,0,0,0,1,0,0,Maintenance 1/ ((one time fee,12500,36000,1.0,10006.0
9444,1,2,550.0,Semifurnished,"Family , Bachelors (Women Only)","Sargam Society Lane No 1, Dudhane Nagar, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,0,0,0,1,0,0,0,0,12000,0.0,8504.0
9445,1,1,575.0,Unfurnished,All,"Magarpatta Annex, Magarpatta, , Pune, Maharashtra",7,East,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,1,0,0,0,0,0,15000,40000,0.0,11191.0
9446,1,1,475.0,Unfurnished,All,"Shree Ganesha Apartment, Pimple Gurav, , Pune, Maharashtra",3,East,Marble,No,No,0,None,None,12,2,0,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 600/ (/ month,0,15000,600.0,5490.0
9447,2,2,0.0,Semifurnished,All,"New Apsara Society, Boat Club Road, , Pune, Maharashtra",2,North,Others,Yes,No,1,Yes,Yes,0,0,0,1,10+ Year Old,1,0,0,0,0,0,0,25000,50000,0.0,20312.0
9448,1,1,600.0,Semifurnished,"Family , Bachelors (Women Only)","DSK Ranwara, Bavdhan, , Pune, Maharashtra",4,East,Not provided,Yes,No,0,None,None,11,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,40000,0.0,11102.0
9449,2,2,0.0,Furnished,All,"Amrut Runwal Daffodils, NIBM, , Pune, Maharashtra",3,East,Vitrified,Yes,No,1,Yes,Yes,12,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,75000,0.0,30470.0
9450,1,1,190.0,Unfurnished,Bachelors (Men Only),"Millenium Plaza, Deccan Gymkhana, , Pune, Maharashtra",0,East,Wood,No,No,0,None,None,12,2,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,150000,0.0,21576.0
9451,2,2,850.0,Unfurnished,Family Only,"Yashom Kapila, Ravet, , Pune, Maharashtra",2,No Direction,Vitrified,No,Yes,1,None,None,11,1,1,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 500/ (/ month,0,60000,500.0,15132.0
9452,4,5,0.0,Unfurnished,Family Only,"Vascon Windermere, Koregaon Park, , Pune, Maharashtra",6,North-East,Vitrified,Yes,No,2,None,None,0,2,0,2,0 to 1 Year Old,0,0,0,0,1,0,0,163000,4,0.0,36731.0
9453,1,1,400.0,Unfurnished,Bachelors (Men Only),"Sanjay Park, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,30000,0.0,7675.0
9454,3,2,0.0,Unfurnished,Family Only,"Sai Sanskruti, Wagholi, , Pune, Maharashtra",5,No Direction,Not provided,Yes,No,1,None,None,0,0,1,1,0 to 1 Year Old,1,0,0,0,0,0,0,0,30000,0.0,12043.0
9455,1,1,580.0,Semifurnished,Family Only,"Pranav Residency, Pimple Gurav, , Pune, Maharashtra",2,West,Vitrified,No,No,1,None,None,12,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,25000,0.0,9557.0
9456,1,1,300.0,Unfurnished,All,"Swaradi, S. No 122 kalas malvadi road, Shivaji chowk ,kalas, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0.0,4365.0
9457,1,1,700.0,Unfurnished,All,"Creative Paradise, Chinchwad, , Pune, Maharashtra",2,East,Mosaic,Yes,No,1,Yes,Yes,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,35000,0.0,8355.0
9458,1,1,0.0,Unfurnished,All,"Dreams Aakruti, Hadapsar, , Pune, Maharashtra",1,North,Not provided,Yes,No,1,None,None,0,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0.0,6218.0
9459,1,1,0.0,Furnished,All,"Khese Park, , Pune, Maharashtra",0,South-East,Vitrified,No,No,1,None,None,0,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0.0,6702.0
9460,1,1,0.0,Unfurnished,All,"Suvarna Plza Society, Hadapsar, , Pune, Maharashtra",4,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,10000,0.0,2975.0
9461,2,2,0.0,Semifurnished,Family Only,"Arihant Venkateshwara Green City, Hadapsar, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,0,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,40002,0.0,12108.0
9462,1,2,600.0,Furnished,Family Only,"Sanskriti Housing Society, Wakad, , Pune, Maharashtra",3,No Direction,Vitrified,Yes,No,1,None,None,12,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0.0,16574.0
9463,2,2,0.0,Semifurnished,Family Only,"Kate Wasti, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,10807.0
9464,2,2,425.0,Unfurnished,All,"Xrbia Hinjewadi, Hinjewadi, , Pune, Maharashtra",4,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,0,0,0,1,0,0,0,2,13000,0.0,4726.0
9465,2,2,789.0,Unfurnished,All,"Rohan Mithila, Mhada Colony, , Pune, Maharashtra",4,East,Others,Yes,No,1,Yes,None,11,1,0,1,10+ Year Old,0,0,0,1,0,0,0,20000,3,0.0,16579.0
9466,3,3,0.0,Semifurnished,Family Only,"Kasturi Eon Homes, Phase-3 Hinjewadi , , Pune, Maharashtra",1,South-West,Vitrified,Yes,Yes,1,None,None,11,1,0,2,0 to 1 Year Old,0,0,0,1,0,0,Maintenance 2000/ (/ month,33000,100000,2000.0,34318.0
9467,1,1,408.0,Unfurnished,Family Only,"Dreams Wisteria, Yewalewadi, , Pune, Maharashtra",1,East,Granite,Yes,No,1,None,None,11,1,1,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0.0,5490.0
9468,2,2,650.0,Semifurnished,Family Only,"Alcon Rethos, Kharadi, , Pune, Maharashtra",1,East,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,1,1 to 5 Year Old,0,0,1,0,0,0,0,2,3,0.0,24037.0
9469,2,2,0.0,Furnished,All,"Aswani Rose Garden, Mhada Colony, , Pune, Maharashtra",6,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,1,10+ Year Old,1,0,0,0,0,0,0,30000,90000,0.0,36567.0
9470,1,1,590.0,Unfurnished,Family Only,"Kanya apartment, Mohamadwadi, , Pune, Maharashtra",2,South-East,Not provided,No,No,1,None,None,0,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 550/ (/ month,0,20000,550.0,4299.0
9471,2,1,1000.0,Unfurnished,All,"Atmanand Apartment, Vishrantwadi, , Pune, Maharashtra",1,North,Mosaic,Yes,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 500/ (/ month,0,50000,500.0,11658.0
9472,2,2,0.0,Unfurnished,Family Only,"Nisarg Hardik Phase 2, Rahatani, , Pune, Maharashtra",7,No Direction,Marble,Yes,No,1,None,None,11,0,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0.0,12970.0
9473,1,1,530.0,Semifurnished,All,"navle building, wakad, , Pune, Maharashtra",1,East,Marble,Yes,No,1,None,Yes,11,1,0,1,1 to 5 Year Old,0,0,0,0,0,1,0,9000,20000,0.0,6947.0
9474,2,2,0.0,Semifurnished,All,"Shree Sai Heritage, Vadgaon Budruk, , Pune, Maharashtra",5,East,Vitrified,Yes,No,1,None,Yes,11,2,0,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 750/ (/ month,0,35000,750.0,9989.0
9475,4,4,0.0,Semifurnished,Family Only,"Nyati Chesterfield, Mohamadwadi, , Pune, Maharashtra",0,East,Vitrified,Yes,No,2,None,None,22,1,0,1,5 to 10 Year Old,0,0,0,0,1,0,Maintenance 4200/ (/ month,50000,120000,4200.0,56589.0
9476,2,2,545.0,Semifurnished,Family Only,"BA Vermont, Wagholi, , Pune, Maharashtra",4,West,Vitrified,Yes,No,1,None,None,11,0,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,40000,0.0,14911.0
9477,2,2,0.0,Semifurnished,All,"Empire Square, Chinchwad, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,11,0,0,2,1 to 5 Year Old,0,0,0,1,0,0,0,25000,50000,0.0,19100.0
9478,1,1,0.0,Unfurnished,All,"Sukhsagar Nagar, , Pune, Maharashtra",0,West,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0.0,4430.0
9479,1,1,0.0,Unfurnished,Family Only,"Sai Srushti Ghule Nagar, Manjri BK, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,12000,0.0,3571.0
9480,1,1,0.0,Semifurnished,Family Only,"GANGA SPARSH, Undri, , Pune, Maharashtra",4,West,Not provided,Yes,No,1,None,None,0,0,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,0,25000,0.0,7204.0
9481,2,2,750.0,Unfurnished,Family Only,"LS Mehetre Laxmi Deep, Shankar Kalat Nagar, , Pune, Maharashtra",9,West,Not provided,No,No,1,None,None,0,0,0,2,1 to 5 Year Old,0,0,0,1,0,0,0,0,50000,0.0,11859.0
9482,2,2,961.0,Semifurnished,All,"Bramha Sky City, Dhanori, , Pune, Maharashtra",5,No Direction,Vitrified,Yes,Yes,1,None,None,11,1,0,1,1 to 5 Year Old,0,0,0,1,0,0,0,0,65000,0.0,16513.0
9483,1,1,500.0,Semifurnished,"Family , Bachelors (Women Only)","Yamuna Nagar, Nigdi, , Pune, Maharashtra",1,West,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,30000,0.0,8309.0
9484,3,3,0.0,Unfurnished,Family Only,"Amit Colori, Undri, , Pune, Maharashtra",6,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,100000,0.0,21178.0
9485,3,3,1150.0,Semifurnished,All,"Nyati Equatorial, Bhunde Vasti, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,22,1,0,2,0 to 1 Year Old,0,0,0,1,0,0,0,25000,75000,0.0,30069.0
9486,1,1,0.0,Unfurnished,All,"Adarsh Colony, , Pune, Maharashtra",0,East,Others,Yes,No,2,None,Yes,0,1,0,0,10+ Year Old,0,0,1,0,0,0,0,0,0,0.0,8220.0
9487,2,2,1000.0,Unfurnished,Family Only,"Jay Green Heaven, Uday Baug, , Pune, Maharashtra",3,North-East,Vitrified,Yes,No,1,None,None,12,0,0,0,5 to 10 Year Old,0,0,0,1,0,0,0,25000,75000,0.0,20267.0
9488,2,2,0.0,Unfurnished,Family Only,"Devraee Apartment, Chikhali, , Pune, Maharashtra",6,No Direction,Not provided,Yes,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,25000,0.0,8467.0
9489,1,1,555.0,Unfurnished,All,"Thite Nagar, , Pune, Maharashtra",0,West,Not provided,No,No,0,None,None,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,20000,0.0,6616.0
9490,2,2,0.0,Semifurnished,All,"Empire Estate Federation 1, Chinchwad, , Pune, Maharashtra",2,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0.0,16213.0
9491,2,2,700.0,Unfurnished,All,"Arihant Venkateshwara Green City, Hadapsar, , Pune, Maharashtra",2,North-West,Ceramic,Yes,Yes,1,Yes,Yes,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,12000,30000,0.0,12490.0
9492,1,1,570.0,Unfurnished,All,"Motiram Nagar, Warje, , Pune, Maharashtra",3,East,Others,No,No,1,None,None,11,0,1,1,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 500/ (/ month,0,25000,500.0,6946.0
9493,3,3,1700.0,Semifurnished,"Family , Bachelors (Women Only)","Aditya Comfort Zone, Balewadi, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,0,2,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0.0,42489.0
9494,1,1,500.0,Unfurnished,Family Only,"shri ganesh residency, Dhayari, , Pune, Maharashtra",1,East,Marble,No,No,0,None,None,0,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 900/ (/ month,0,20000,900.0,4299.0
9495,2,2,0.0,Semifurnished,Family Only,"Amanora Trendy Homes, Hadapsar, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,11,1,0,1,5 to 10 Year Old,0,0,1,1,0,0,0,0,75000,0.0,22519.0
9496,2,1,650.0,Furnished,Bachelors (Men/Women),"Ganesh Plaza, Dhankawadi, , Pune, Maharashtra",3,South,Ceramic,Yes,No,0,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,30000,0.0,14102.0
9497,2,2,810.0,Unfurnished,All,"Bramha Majestic, Kondhwa, , Pune, Maharashtra",5,West,Others,Yes,No,1,Yes,Yes,11,1,0,1,10+ Year Old,1,0,0,0,0,0,0,20000,60000,0.0,21227.0
9498,2,2,0.0,Unfurnished,All,"Rio Vista, Talegaon, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 2000/ (/ month,0,3,2000.0,6484.0
9499,3,3,0.0,Semifurnished,All,"Radhai Nagari Apartment, Pimple Saudagar, , Pune, Maharashtra",4,East,Vitrified,Yes,No,1,None,None,0,1,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 2500/ (/ month,0,75000,2500.0,28761.0
9500,1,1,560.0,Unfurnished,All,"Suyash Srushti, Hadapsar, , Pune, Maharashtra",4,East,Granite,Yes,No,1,Yes,Yes,0,2,0,1,10+ Year Old,1,0,0,0,0,0,0,0,15000,0.0,5965.0
9501,1,1,513.0,Unfurnished,All,"Airiana, Lohegaon, , Pune, Maharashtra",2,East,Others,Yes,No,1,None,None,11,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,30000,0.0,9130.0
9502,2,2,850.0,Unfurnished,All,"Green Hive Apartments, Hadapsar, , Pune, Maharashtra",7,West,Ceramic,No,No,1,None,None,12,0,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,30000,0.0,12249.0
9503,1,1,437.0,Unfurnished,Family Only,"Datta Krupa Apartment, Rahatani, , Pune, Maharashtra",2,South-East,Mosaic,Yes,No,1,None,None,24,1,1,0,10+ Year Old,1,0,0,0,0,0,0,0,30000,0.0,7741.0
9504,1,1,250.0,Unfurnished,Family Only,"Nakshteek, Bhosari, , Pune, Maharashtra",1,No Direction,Not provided,No,No,0,None,None,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,Maintenance 1/ (/ month,0,15000,1.0,4035.0
9505,1,1,0.0,Unfurnished,All,"Adarsh Colony, , Pune, Maharashtra",0,East,Vitrified,Yes,No,0,None,None,0,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,30000,0.0,7741.0
9506,3,3,1500.0,Unfurnished,Family Only,"Kalpataru Harmony, Kaspate Vasti, , Pune, Maharashtra",1,North-East,Spartex,Yes,Yes,1,Yes,Yes,11,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,100000,0.0,42587.0
9507,1,1,682.0,Unfurnished,Family Only,"shri Ram paradies society, Near JSPM college, Bakori road, , Pune, Maharashtra",3,East,Polished concrete,Yes,No,1,None,None,11,1,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,25000,0.0,5026.0
9508,1,1,24.3,Unfurnished,All,"Mantra 7 Hills, Kirkatwadi, , Pune, Maharashtra",1,East,Not provided,No,No,1,None,None,11,1,0,1,0 to 1 Year Old,1,0,0,0,0,0,0,0,20000,0.0,3571.0
9509,2,2,690.0,Semifurnished,Family Only,"Jalan Aura County, Kharadi, , Pune, Maharashtra",3,West,Ceramic,Yes,No,1,None,None,22,1,0,1,5 to 10 Year Old,0,0,1,0,0,0,0,0,2,0.0,18915.0
9510,2,2,980.0,Semifurnished,Family Only,"Paranjape La Cresta, Sopan Baug, , Pune, Maharashtra",5,East,Vitrified,Yes,No,1,None,None,22,1,0,1,5 to 10 Year Old,0,0,0,1,0,0,0,30000,100000,0.0,26858.0
9511,1,1,525.0,Furnished,All,"Pratik Nagar Society, Hadapsar, , Pune, Maharashtra",2,No Direction,Mosaic,Yes,No,1,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,30000,0.0,10056.0
9512,2,2,0.0,Unfurnished,All,"Ashok Residency, Dhayari, , Pune, Maharashtra",1,No Direction,Not provided,Yes,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,60000,0.0,12970.0
9513,1,1,350.0,Unfurnished,All,"Maji Sainik Nagar, , Pune, Maharashtra",0,West,Not provided,Yes,No,0,None,None,11,1,1,0,10+ Year Old,1,0,0,0,0,0,0,0,15000,0.0,4430.0
9514,2,2,680.0,Unfurnished,All,"Siddivinayak Aapartment, Opposite Indira School, Wakad, , Pune, Maharashtra",5,East,Not provided,No,No,1,None,None,0,0,0,1,0 to 1 Year Old,0,0,0,0,0,1,Maintenance 12000/ (/ year,0,50000,1000.0,13779.0
9515,1,1,0.0,Semifurnished,All,"Hadapsar, , Pune, Maharashtra",0,No Direction,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,2,0.0,2644.0
9516,2,2,0.0,Furnished,All,"5 Star Royal Glory, Bhumkar Nagar, , Pune, Maharashtra",3,East,Not provided,No,No,1,None,None,11,1,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,60000,0.0,27024.0
9517,2,2,0.0,Furnished,All,"Silver Nest, Wakad, , Pune, Maharashtra",1,No Direction,Not provided,Yes,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,19455.0
9518,2,2,750.0,Unfurnished,All,"Yashodeep Apartments, Manjari Budruk, , Pune, Maharashtra",4,East,Vitrified,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 200/ (/ month,0,20000,200.0,7383.0
9519,2,2,1400.0,Unfurnished,Family Only,"request, Model Colony, , Pune, Maharashtra",6,East,Vitrified,Yes,Yes,1,None,None,0,0,1,2,5 to 10 Year Old,0,1,1,0,0,0,0,1,100000,0.0,43565.0
9520,3,1,0.0,Unfurnished,All,"Manjari Budruk, , Pune, Maharashtra",0,East,Vitrified,Yes,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,2,0.0,3968.0
9521,1,1,0.0,Unfurnished,All,"ambegaon khurd, , Pune, Maharashtra",0,No Direction,Not provided,No,No,0,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0.0,2644.0
9522,2,2,0.0,Furnished,All,"Kukreja Heritage, Dhanori, , Pune, Maharashtra",7,South-West,Not provided,Yes,No,1,None,None,0,0,0,2,5 to 10 Year Old,0,0,0,1,0,0,0,0,3,0.0,19816.0
9523,2,2,835.0,Unfurnished,All,"Atria Grande, Undri, , Pune, Maharashtra",6,East,Vitrified,Yes,No,1,Yes,Yes,12,1,0,2,0 to 1 Year Old,0,1,1,0,1,0,0,0,0,0.0,21499.0
9524,3,3,1250.0,Unfurnished,All,"Nyati Elysia, Kharadi, , Pune, Maharashtra",2,East,Others,Yes,No,1,Yes,None,11,1,0,1,0 to 1 Year Old,0,0,0,1,0,0,0,27500,3,0.0,32172.0
9525,1,1,0.0,Semifurnished,All,"Florida County, Keshav Nagar, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,10000,0.0,2644.0
9526,1,1,470.0,Semifurnished,All,"Vishnugiri Pride, Nandini Takle Nagar, , Pune, Maharashtra",3,No Direction,Not provided,No,No,2,None,None,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,14000,0.0,4998.0
9527,2,2,730.0,Semifurnished,All,"Rohan Abhilasha, Wagholi, , Pune, Maharashtra",2,West,Vitrified,Yes,No,1,None,None,11,1,1,2,1 to 5 Year Old,1,0,0,0,0,0,0,13200,3,0.0,13611.0
9528,1,1,623.0,Furnished,All,"JW Marriott, Senapati Bapat Road, , Pune, Maharashtra",0,East,Cement,Yes,No,0,Yes,Yes,12,1,0,0,5 to 10 Year Old,0,1,1,0,0,0,Maintenance 500/ (/ month,0,30000,500.0,19220.0
9529,1,1,700.0,Furnished,All,"nul, Aundh, , Pune, Maharashtra",2,East,Vitrified,Yes,No,1,None,None,11,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,2,0.0,15352.0
9530,2,1,700.0,Semifurnished,All,"Krishna Hira Heritage, Ambegaon Pathar, , Pune, Maharashtra",1,West,Not provided,No,No,1,None,None,11,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0.0,7032.0
9531,2,2,1000.0,Semifurnished,All,"on request, Tingre Nagar, , Pune, Maharashtra",1,East,Not provided,No,No,1,None,None,11,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,40000,0.0,16213.0
9532,2,2,1000.0,Semifurnished,Family Only,"Shree Samarth Puram, Shivane, , Pune, Maharashtra",2,East,Not provided,Yes,Yes,0,None,None,11,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0.0,11808.0
9533,2,2,750.0,Unfurnished,All,"Gayatrree Legacy, Moshi, , Pune, Maharashtra",5,South-East,Marble,Yes,No,1,None,None,11,2,0,1,0 to 1 Year Old,0,0,1,1,0,0,0,0,2,0.0,12070.0
9534,3,3,0.0,Unfurnished,Family Only,"Gagan Avenue, Ambedkar Nagar, , Pune, Maharashtra",7,East,Vitrified,Yes,No,1,None,None,11,1,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,20000,60000,0.0,21178.0
9535,2,2,61.5,Unfurnished,Family Only,"Maseera White Stone, Bopkhel, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,11,1,0,1,0 to 1 Year Old,1,0,0,0,0,0,0,0,25000,0.0,11439.0
9536,1,1,600.0,Semifurnished,Family Only,"Laxmi Township, Kalas Area, , Pune, Maharashtra",1,East,Marble,Yes,No,0,None,None,11,1,1,0,10+ Year Old,1,0,0,0,0,0,0,0,0,0.0,8822.0
9537,2,2,900.0,Semifurnished,All,"Sahawas Building, Sangvi, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0.0,21217.0
